motif	fc	f_fg	f_bg	n_fg	n_bg	pval	padj	group	name	minuslog10qval	label
ARCH1631_SINE_SIX3_SINE_SIX5_Six6	0.577134672071381	0.0315315315315315	0.0546346165936668	7	2607	0.961114882444627	1	G6	""	0	
ARCH1631_SINE_SIX3_SINE_SIX5_Six6	1.41134689065724	0.0769230769230769	0.0545033098753315	4	2610	0.314823362289644	1	G8	""	0	
ARCH1631_SINE_SIX3_SINE_SIX5_Six6	1.41087462097795	0.0769230769230769	0.054521554062513	1	2613	0.517614561354566	1	G9	""	0	
ARCH1656_islike_EGR1_EGR2_EGR3_EGR4_Egr3	0.799581799933088	0.0214285714285714	0.0267997238435951	3	1281	0.727236384576533	1	G2	""	0	
ARCH1656_islike_EGR1_EGR2_EGR3_EGR4_Egr3	1.07858754769056	0.0288659793814433	0.0267627597252076	14	1270	0.425841403543935	1	G3	""	0	
ARCH1656_islike_EGR1_EGR2_EGR3_EGR4_Egr3	1.20517541426013	0.032258064516129	0.0267662816005357	5	1279	0.401170092074562	1	G4	""	0	
ARCH1656_islike_EGR1_EGR2_EGR3_EGR4_Egr3	0.878296778929981	0.0235294117647059	0.0267898190328917	2	1282	0.668031737640533	1	G5	""	0	
ARCH1656_islike_EGR1_EGR2_EGR3_EGR4_Egr3	0.33532206153111	0.00900900900900901	0.0268667351258461	2	1282	0.983020061346946	1	G6	""	0	
ARCH1656_islike_EGR1_EGR2_EGR3_EGR4_Egr3	1.43666746669867	0.0384615384615385	0.0267713575709483	2	1282	0.407577720278007	1	G8	""	0	
ARCH1656_islike_EGR1_EGR2_EGR3_EGR4_Egr3	0	0	0.0267913032591913	0	1284	1	1	G9	""	0	
ARCH1678_POU3F2_POU3F1_POU3F4_POU3F3	1.13769219783882	0.0714285714285714	0.0627837402456118	10	3001	0.384377491184628	1	G2	""	0	
ARCH1678_POU3F2_POU3F1_POU3F4_POU3F3	0.98466922813558	0.0618556701030928	0.0628187297171998	30	2981	0.561502786742385	1	G3	""	0	
ARCH1678_POU3F2_POU3F1_POU3F4_POU3F3	0.305948121645796	0.0192307692307692	0.0628563075573747	1	3010	0.965781863947765	1	G8	""	0	
ARCH1678_POU3F2_POU3F1_POU3F4_POU3F3	2.45039241250607	0.153846153846154	0.0627842924508618	2	3009	0.194804602458776	1	G9	""	0	
ARCH1710_RUNX1_RUNX2_RUNX3_Runt_Runx_Runx2_RUNX2_run_Bgb	0.956227773190546	0.0766773162939297	0.0801872926552723	24	3819	0.620290903428558	1	G1	""	0	
ARCH1710_RUNX1_RUNX2_RUNX3_Runt_Runx_Runx2_RUNX2_run_Bgb	0.884948481379218	0.0709677419354839	0.0801942072660305	11	3832	0.706008739058856	1	G4	""	0	
ARCH1710_RUNX1_RUNX2_RUNX3_Runt_Runx_Runx2_RUNX2_run_Bgb	1.92105104803931	0.153846153846154	0.0800843652765886	8	3835	0.0538280551537987	1	G8	""	0	
ARCH1710_RUNX1_RUNX2_RUNX3_Runt_Runx_Runx2_RUNX2_run_Bgb	0	0	0.0801861202687477	0	3843	1	1	G9	""	0	
ARCH1711_RUNX1_RUNX2_RUNX3_RUNX3_lz	0.796908645022302	0.0511182108626198	0.0641456347373284	16	3055	0.855391813480419	1	G1	""	0	
ARCH1711_RUNX1_RUNX2_RUNX3_RUNX3_lz	1.0302683669004	0.065979381443299	0.0640409659881148	32	3039	0.457528216374793	1	G3	""	0	
ARCH1711_RUNX1_RUNX2_RUNX3_RUNX3_lz	1.10820999367489	0.0709677419354839	0.0640381717729784	11	3060	0.407755306528239	1	G4	""	0	
ARCH1711_RUNX1_RUNX2_RUNX3_RUNX3_lz	0	0	0.0640779535116638	0	3071	1	1	G9	""	0	
ARCH1746_FOXN1_FOXN4_FOXR1_FOXR2_Foxn4	0.97977500004882	0.67741935483871	0.691402980077013	105	33038	0.68147885231511	1	G4	""	0	
ARCH1746_FOXN1_FOXN4_FOXR1_FOXR2_Foxn4	1.03809571225867	0.717647058823529	0.691311071174823	61	33082	0.346531058350106	1	G5	""	0	
ARCH1746_FOXN1_FOXN4_FOXR1_FOXR2_Foxn4	0.981237824494304	0.678752719361857	0.691731099656357	936	32207	0.854836336682758	1	G7	""	0	
ARCH1746_FOXN1_FOXN4_FOXR1_FOXR2_Foxn4	0.973530101950726	0.673076923076923	0.691377618142711	35	33108	0.673907480085561	1	G8	""	0	
ARCH1746_FOXN1_FOXN4_FOXR1_FOXR2_Foxn4	1.11267177273878	0.769230769230769	0.691336643992822	10	33133	0.393999909068985	1	G9	""	0	
ARCH1756_NR2E1_HNF4A	0.786355268263285	0.012779552715655	0.0162516272624197	4	774	0.749212446236629	1	G1	""	0	
ARCH1756_NR2E1_HNF4A	1.32163133640553	0.0214285714285714	0.0162137283206762	3	775	0.397226850793068	1	G2	""	0	
ARCH1756_NR2E1_HNF4A	0.888330859641382	0.0144329896907217	0.0162473131875079	7	771	0.673750800878523	1	G3	""	0	
ARCH1756_NR2E1_HNF4A	1.19335691987513	0.0193548387096774	0.0162188180143981	3	775	0.461439791752961	1	G4	""	0	
ARCH1756_NR2E1_HNF4A	0	0	0.0162577840932837	0	778	1	1	G5	""	0	
ARCH1756_NR2E1_HNF4A	0	0	0.0163044617222374	0	778	1	1	G6	""	0	
ARCH1756_NR2E1_HNF4A	1.18520443520444	0.0192307692307692	0.0162256979973688	1	777	0.573134065523669	1	G8	""	0	
ARCH1756_NR2E1_HNF4A	0	0	0.0162333597629679	0	778	1	1	G9	""	0	
ARCH1772_zf_C4_Nuclear_receptors_ESRRA_ESRRG	1.13807142857143	0.0142857142857143	0.0125525638611686	2	600	0.526355212744944	1	G2	""	0	
ARCH1772_zf_C4_Nuclear_receptors_ESRRA_ESRRG	1.02761290322581	0.0129032258064516	0.0125565042692115	2	600	0.581385772389342	1	G4	""	0	
ARCH1772_zf_C4_Nuclear_receptors_ESRRA_ESRRG	0.936752471371244	0.0117647058823529	0.0125590337275881	1	601	0.658738066142505	1	G5	""	0	
ARCH1772_zf_C4_Nuclear_receptors_ESRRA_ESRRG	0.716471471471472	0.00900900900900901	0.0125741350042962	2	600	0.769479412843917	1	G6	""	0	
ARCH1772_zf_C4_Nuclear_receptors_ESRRA_ESRRG	0.686717223239636	0.00870195794053662	0.0126718213058419	12	590	0.930112817231737	1	G7	""	0	
ARCH1772_zf_C4_Nuclear_receptors_ESRRA_ESRRG	0	0	0.0125712615114749	0	602	1	1	G8	""	0	
ARCH1772_zf_C4_Nuclear_receptors_ESRRA_ESRRG	0	0	0.0125610315903685	0	602	1	1	G9	""	0	
ARCH1777_zf_C4_Nuclear_receptors_NR5A2	0.939257681536702	0.00319488817891374	0.00340150338050645	1	162	0.656837765722459	1	G1	""	0	
ARCH1777_zf_C4_Nuclear_receptors_NR5A2	0	0	0.00341011318228415	0	163	1	1	G2	""	0	
ARCH1777_zf_C4_Nuclear_receptors_NR5A2	0.603970981290569	0.00206185567010309	0.00341383234290049	1	162	0.809917039292473	1	G3	""	0	
ARCH1777_zf_C4_Nuclear_receptors_NR5A2	0	0	0.00341118365980244	0	163	1	1	G4	""	0	
ARCH1777_zf_C4_Nuclear_receptors_NR5A2	0	0	0.00340619383959544	0	163	1	1	G5	""	0	
ARCH1777_zf_C4_Nuclear_receptors_NR5A2	0	0	0.00341597334283379	0	163	1	1	G6	""	0	
ARCH1777_zf_C4_Nuclear_receptors_NR5A2	0	0	0.00340384655543258	0	163	1	1	G8	""	0	
ARCH1777_zf_C4_Nuclear_receptors_NR5A2	0	0	0.0034010766598506	0	163	1	1	G9	""	0	
ARCH1865_FOXD3_bin	0.790147040699273	0.0223642172523962	0.0283038676353252	7	1348	0.783715035576513	1	G1	""	0	
ARCH1865_FOXD3_bin	0	0	0.0283478733864725	0	1355	1	1	G2	""	0	
ARCH1865_FOXD3_bin	0.874251368301464	0.0247422680412371	0.0283010915834282	12	1343	0.719328178280653	1	G3	""	0	
ARCH1865_FOXD3_bin	0.684061843863333	0.0193548387096774	0.0282939896199565	3	1352	0.817138312975382	1	G4	""	0	
ARCH1865_FOXD3_bin	0.832207295334986	0.0235294117647059	0.0282734985581143	2	1353	0.69674244843606	1	G5	""	0	
ARCH1865_FOXD3_bin	0.680135780024997	0.0192307692307692	0.028274897153716	1	1354	0.775023956223154	1	G8	""	0	
ARCH1865_FOXD3_bin	0	0	0.0282727538288194	0	1355	1	1	G9	""	0	
ARCH1885_HMGbox_Sox_SRY	0.834631509416158	0.0830670926517572	0.0995254692814849	26	4740	0.857538172087935	1	G1	""	0	
ARCH1885_HMGbox_Sox_SRY	0.78982875168995	0.0785714285714286	0.0994790685997615	11	4755	0.83302686832004	1	G2	""	0	
ARCH1885_HMGbox_Sox_SRY	0.682194985417152	0.0680412371134021	0.099738694314494	33	4733	0.993968602974846	1	G3	""	0	
ARCH1885_HMGbox_Sox_SRY	0.908243727598566	0.0903225806451613	0.0994475138121547	14	4752	0.686667416856677	1	G4	""	0	
ARCH1885_HMGbox_Sox_SRY	0.946596444378508	0.0941176470588235	0.0994274250846324	8	4758	0.618133517017293	1	G5	""	0	
ARCH1885_HMGbox_Sox_SRY	1.74230284115716	0.173076923076923	0.0993380249336981	9	4757	0.0689922413960162	1	G8	""	0	
ARCH1885_HMGbox_Sox_SRY	3.09669498917714	0.307692307692308	0.0993615156699912	4	4762	0.0334989715658797	1	G9	""	0	
ARCH1907_Homeodomains_PAX8_PAX2	0.489259628324584	0.0159744408945687	0.0326502330659724	5	1555	0.976081415538093	1	G1	PaxA	0	PaxA
ARCH1907_Homeodomains_PAX8_PAX2	0.219000274901494	0.00714285714285714	0.0326157450992699	1	1559	0.990326879137579	1	G2	PaxA	0	PaxA
ARCH1907_Homeodomains_PAX8_PAX2	0.441019377194788	0.0144329896907217	0.0327264298057066	7	1553	0.995984569243997	1	G3	PaxA	0	PaxA
ARCH1907_Homeodomains_PAX8_PAX2	0.991266466134218	0.032258064516129	0.032542273564373	5	1555	0.570475116610207	1	G4	PaxA	0	PaxA
ARCH1907_Homeodomains_PAX8_PAX2	0.361121382485002	0.0117647058823529	0.0325782588707318	1	1559	0.940067044483834	1	G5	PaxA	0	PaxA
ARCH1907_Homeodomains_PAX8_PAX2	0.137871354356281	0.00450450450450451	0.0326717941194962	1	1559	0.999364820525457	1	G6	PaxA	0	PaxA
ARCH1907_Homeodomains_PAX8_PAX2	0.549895713506223	0.0181290790427846	0.0329682130584192	25	1535	0.999654679815495	1	G7	PaxA	0	PaxA
ARCH1907_Homeodomains_PAX8_PAX2	0	0	0.0325766909599683	0	1560	1	1	G8	PaxA	0	PaxA
ARCH1922_Forkhead_FOXR2	0.358259631239694	0.00714285714285714	0.0199376555994895	1	953	0.940290530252263	1	G2	""	0	
ARCH1922_Forkhead_FOXR2	0.827427475425558	0.0164948453608247	0.0199350950394066	8	946	0.750742905103561	1	G3	""	0	
ARCH1922_Forkhead_FOXR2	0.647655191108702	0.0129032258064516	0.0199229867738155	2	952	0.816546915198875	1	G4	""	0	
ARCH1922_Forkhead_FOXR2	0.590753657181656	0.0117647058823529	0.0199147406695365	1	953	0.819151587111428	1	G5	""	0	
ARCH1922_Forkhead_FOXR2	0	0	0.0199218994716729	0	954	1	1	G8	""	0	
ARCH1922_Forkhead_FOXR2	0	0	0.0199056879355673	0	954	1	1	G9	""	0	
ARCH2002_HLH_MAX	0.664453032353475	0.00319488817891374	0.00480829798849368	1	229	0.779144322141566	1	G1	""	0	
ARCH2002_HLH_MAX	1.49092326887087	0.00714285714285714	0.0047908952070127	1	229	0.490478786458148	1	G2	""	0	
ARCH2002_HLH_MAX	0.858274552360282	0.00412371134020619	0.00480465292704514	2	228	0.677558673743754	1	G3	""	0	
ARCH2002_HLH_MAX	0	0	0.00481332663653106	0	230	1	1	G4	""	0	
ARCH2002_HLH_MAX	0	0	0.00480628578593221	0	230	1	1	G5	""	0	
ARCH2002_HLH_MAX	0	0	0.0048200850849802	0	230	1	1	G6	""	0	
ARCH2002_HLH_MAX	0	0	0.00479906522555607	0	230	1	1	G9	""	0	
ARCH2076_HLH_PTF1A_Ptf1a	0.342470749778299	0.0192307692307692	0.056153026917535	1	2689	0.950440589722636	1	G8	AshA	0	AshA
ARCH2076_HLH_PTF1A_Ptf1a	1.37099865549103	0.0769230769230769	0.0561073321370446	1	2689	0.528025882467262	1	G9	AshA	0	AshA
ARCH2137_CREB3_CREB3L3_CREB3L4_islike_CREB3L1_CREB3L2_bZIP_CREB3L4_CREB3L1_CREB3_ATF6_ATF6B	0.929422522567731	0.0447284345047923	0.0481249737538319	14	2292	0.647602853792365	1	G1	""	0	
ARCH2137_CREB3_CREB3L3_CREB3L4_islike_CREB3L1_CREB3L2_bZIP_CREB3L4_CREB3L1_CREB3_ATF6_ATF6B	1.18858634837747	0.0571428571428571	0.0480763195882759	8	2298	0.360693862363783	1	G2	""	0	
ARCH2137_CREB3_CREB3L3_CREB3L4_islike_CREB3L1_CREB3L2_bZIP_CREB3L4_CREB3L1_CREB3_ATF6_ATF6B	0.669891071203264	0.032258064516129	0.0481541938724259	5	2301	0.871372526413016	1	G4	""	0	
ARCH2137_CREB3_CREB3L3_CREB3L4_islike_CREB3L1_CREB3L2_bZIP_CREB3L4_CREB3L1_CREB3_ATF6_ATF6B	0.488705065359477	0.0235294117647059	0.0481464454382079	2	2304	0.920005089241317	1	G5	""	0	
ARCH2137_CREB3_CREB3L3_CREB3L4_islike_CREB3L1_CREB3L2_bZIP_CREB3L4_CREB3L1_CREB3_ATF6_ATF6B	0.560716803760282	0.027027027027027	0.048200850849802	6	2300	0.958579308481763	1	G6	""	0	
ARCH2137_CREB3_CREB3L3_CREB3L4_islike_CREB3L1_CREB3L2_bZIP_CREB3L4_CREB3L1_CREB3_ATF6_ATF6B	0.93286230043471	0.0449601160261059	0.0481958762886598	62	2244	0.727725061756518	1	G7	""	0	
ARCH2137_CREB3_CREB3L3_CREB3L4_islike_CREB3L1_CREB3L2_bZIP_CREB3L4_CREB3L1_CREB3_ATF6_ATF6B	0.39952444518605	0.0192307692307692	0.0481341491427736	1	2305	0.923073647380186	1	G8	""	0	
ARCH2137_CREB3_CREB3L3_CREB3L4_islike_CREB3L1_CREB3L2_bZIP_CREB3L4_CREB3L1_CREB3_ATF6_ATF6B	0	0	0.0481158452614447	0	2306	1	1	G9	""	0	
ARCH215_HMGbox_Sox_Sox1	1.21484825875406	0.012779552715655	0.0105194641582329	4	501	0.419600610753326	1	G1	""	0	
ARCH215_HMGbox_Sox_Sox1	0.19413352970054	0.00206185567010309	0.0106208117334682	1	504	0.994272300332091	1	G3	""	0	
ARCH215_HMGbox_Sox_Sox1	0	0	0.0105529318343294	0	505	1	1	G5	""	0	
ARCH215_HMGbox_Sox_Sox1	0	0	0.0105456595735795	0	505	1	1	G8	""	0	
ARCH215_HMGbox_Sox_Sox1	0	0	0.0105370779952427	0	505	1	1	G9	""	0	
ARCH2159_TBX2_TBX3_TBX20_T_box_TBX2_TBR1	1.02533520491203	0.0479233226837061	0.0467391760802923	15	2226	0.498000691495522	1	G1	""	0	
ARCH2159_TBX2_TBX3_TBX20_T_box_TBX2_TBR1	0.916567593480345	0.0428571428571429	0.0467583003828532	6	2235	0.64305986297432	1	G2	""	0	
ARCH2159_TBX2_TBX3_TBX20_T_box_TBX2_TBR1	0.251334033613445	0.0117647058823529	0.0468090441760355	1	2240	0.982974063390207	1	G5	""	0	
ARCH2159_TBX2_TBX3_TBX20_T_box_TBX2_TBR1	0.963430934296017	0.0450450450450451	0.0467548253243079	10	2231	0.592704212170153	1	G6	""	0	
ARCH2159_TBX2_TBX3_TBX20_T_box_TBX2_TBR1	1.23445555784698	0.0576923076923077	0.0467350220310314	3	2238	0.441050528901874	1	G8	""	0	
ARCH2159_TBX2_TBX3_TBX20_T_box_TBX2_TBR1	0	0	0.0467595876977006	0	2241	1	1	G9	""	0	
ARCH216_zf_C4_Nuclear_receptors_NR2E3	1.08280400968752	0.0670926517571885	0.061961953554781	21	2951	0.386239695860251	1	G1	""	0	
ARCH216_zf_C4_Nuclear_receptors_NR2E3	0.575364726274736	0.0357142857142857	0.0620724282934789	5	2967	0.939319396769934	1	G2	""	0	
ARCH216_zf_C4_Nuclear_receptors_NR2E3	0.948749975217589	0.0588235294117647	0.0620010866385255	5	2967	0.612399333076946	1	G5	""	0	
ARCH216_zf_C4_Nuclear_receptors_NR2E3	0.62013727013727	0.0384615384615385	0.0620210077891703	2	2970	0.841029228316356	1	G8	""	0	
ARCH216_zf_C4_Nuclear_receptors_NR2E3	0	0	0.0620122689145766	0	2972	1	1	G9	""	0	
ARCH2224_zf_C4_Nuclear_receptors_NR1H4	0.762505340885437	0.045360824742268	0.0594891895309142	22	2823	0.924955681118405	1	G3	""	0	
ARCH2224_zf_C4_Nuclear_receptors_NR1H4	1.18983071918447	0.0705882352941176	0.0593262841141806	6	2839	0.392020556477572	1	G5	""	0	
ARCH2224_zf_C4_Nuclear_receptors_NR1H4	1.29659112446863	0.0769230769230769	0.0593271660367114	4	2841	0.372562287843108	1	G8	""	0	
ARCH2224_zf_C4_Nuclear_receptors_NR1H4	0	0	0.0593623502900305	0	2845	1	1	G9	""	0	
ARCH2253_PTF1A_Fer1	0.721334605342438	0.0576923076923077	0.0799799528055631	3	3830	0.79630036589752	1	G8	""	0	
ARCH2253_PTF1A_Fer1	0.96206038220652	0.0769230769230769	0.0799565997579602	1	3832	0.661583355874085	1	G9	""	0	
ARCH2254_PTF1A_HLH_MYF6_nau	1.00344284664637	0.0571428571428571	0.0569467980501684	8	2722	0.547413760911688	1	G2	""	0	
ARCH2254_PTF1A_HLH_MYF6_nau	0	0	0.0570092091799445	0	2730	1	1	G8	""	0	
ARCH2254_PTF1A_HLH_MYF6_nau	0	0	0.0569628176772524	0	2730	1	1	G9	""	0	
ARCH2286_FOXN1_FOXN4_FOXR1_FOXR2_jumu	1.00951440178834	0.238709677419355	0.236459902896367	37	11299	0.504889122311519	1	G4	""	0	
ARCH2286_FOXN1_FOXN4_FOXR1_FOXR2_jumu	0.945195411380069	0.223529411764706	0.236490157562586	19	11317	0.651522169802152	1	G5	""	0	
ARCH2286_FOXN1_FOXN4_FOXR1_FOXR2_jumu	0.958723197070243	0.226976069615664	0.236748281786942	313	11023	0.808549856428668	1	G7	""	0	
ARCH2286_FOXN1_FOXN4_FOXR1_FOXR2_jumu	1.05729488651417	0.25	0.236452481884436	13	11323	0.462082709637017	1	G8	""	0	
ARCH2286_FOXN1_FOXN4_FOXR1_FOXR2_jumu	0.975897481147636	0.230769230769231	0.23646872261403	3	11333	0.625115475902818	1	G9	""	0	
ARCH2331_islike_EGR1_EGR2_EGR3_EGR2	1.14879350124976	0.107142857142857	0.093265549488483	15	4458	0.32623128426723	1	G2	""	0	
ARCH2331_islike_EGR1_EGR2_EGR3_EGR2	0.927424634777935	0.0865979381443299	0.0933746364900746	42	4431	0.717412481696136	1	G3	""	0	
ARCH2331_islike_EGR1_EGR2_EGR3_EGR2	0.756196420811441	0.0705882352941176	0.0933464287206921	6	4467	0.815971031190449	1	G5	""	0	
ARCH2331_islike_EGR1_EGR2_EGR3_EGR2	0.868450268450268	0.0810810810810811	0.093362952406899	18	4455	0.767115686624114	1	G6	""	0	
ARCH2331_islike_EGR1_EGR2_EGR3_EGR2	1.44342295635399	0.134615384615385	0.0932612191200117	7	4466	0.208143341328322	1	G8	""	0	
ARCH2331_islike_EGR1_EGR2_EGR3_EGR2	0	0	0.0933313858865751	0	4473	1	1	G9	""	0	
ARCH2362_RUNX1_RUNX2_RUNX3_RUNX3_RUNX2	0.994869378627324	0.0575079872204473	0.057804560534162	18	2753	0.543329254810831	1	G1	""	0	
ARCH2362_RUNX1_RUNX2_RUNX3_RUNX3_RUNX2	0.493561877226496	0.0285714285714286	0.0578882403397561	4	2767	0.964324844139376	1	G2	""	0	
ARCH2362_RUNX1_RUNX2_RUNX3_RUNX3_RUNX2	0.890780216397234	0.0515463917525773	0.0578665655160787	25	2746	0.750586021711306	1	G3	""	0	
ARCH2362_RUNX1_RUNX2_RUNX3_RUNX3_RUNX2	0	0	0.0578183032174603	0	2771	1	1	G9	""	0	
ARCH2363_RUNX1_RUNX2_RUNX3_RUNX3_RUNX2_lz	0.163788745327175	0.00319488817891374	0.0195061521017931	1	929	0.997870785275012	1	G1	""	0	
ARCH2363_RUNX1_RUNX2_RUNX3_RUNX3_RUNX2_lz	0.735822044334975	0.0142857142857143	0.0194146321052742	2	928	0.757680327397989	1	G2	""	0	
ARCH2363_RUNX1_RUNX2_RUNX3_RUNX3_RUNX2_lz	0.635346097201767	0.0123711340206186	0.019471488178025	6	924	0.910251119213568	1	G3	""	0	
ARCH2363_RUNX1_RUNX2_RUNX3_RUNX3_RUNX2_lz	0.331844855724157	0.00645161290322581	0.0194416541101624	1	929	0.952233562153929	1	G4	""	0	
ARCH2363_RUNX1_RUNX2_RUNX3_RUNX3_RUNX2_lz	0.991285087356131	0.0192307692307692	0.0193998371165452	1	929	0.639131998578707	1	G8	""	0	
ARCH2363_RUNX1_RUNX2_RUNX3_RUNX3_RUNX2_lz	0	0	0.019404915912031	0	930	1	1	G9	""	0	
ARCH2364_RUNX1_RUNX2_RUNX3_lz	0	0	0.00289757695376475	0	138	1	1	G1	""	0	
ARCH2364_RUNX1_RUNX2_RUNX3_lz	0	0	0.00288708968806879	0	138	1	1	G2	""	0	
ARCH2364_RUNX1_RUNX2_RUNX3_lz	0.714184664007826	0.00206185567010309	0.00288700636405782	1	137	0.754701375861595	1	G3	""	0	
ARCH2364_RUNX1_RUNX2_RUNX3_lz	0	0	0.00288799598191863	0	138	1	1	G4	""	0	
ARCH2364_RUNX1_RUNX2_RUNX3_lz	0	0	0.00288178420030488	0	138	1	1	G8	""	0	
ARCH2364_RUNX1_RUNX2_RUNX3_lz	0	0	0.00287943913533364	0	138	1	1	G9	""	0	
ARCH2365_RUNX1_RUNX2_RUNX3_lz	1.1312992149364	0.00638977635782748	0.00564817536639651	2	269	0.529409496671248	1	G1	""	0	
ARCH2365_RUNX1_RUNX2_RUNX3_lz	0	0	0.00566957467729451	0	271	1	1	G2	""	0	
ARCH2365_RUNX1_RUNX2_RUNX3_lz	0.727459471889012	0.00412371134020619	0.00566864753234712	2	269	0.761242261944735	1	G3	""	0	
ARCH2365_RUNX1_RUNX2_RUNX3_lz	0	0	0.00567135442826051	0	271	1	1	G4	""	0	
ARCH2365_RUNX1_RUNX2_RUNX3_lz	0.796079412746079	0.00450450450450451	0.00565836075193327	1	270	0.716756591619075	1	G6	""	0	
ARCH2365_RUNX1_RUNX2_RUNX3_lz	6.84686874463826	0.0384615384615385	0.00561739094117401	2	269	0.0350783167524795	1	G8	""	0	
ARCH2365_RUNX1_RUNX2_RUNX3_lz	0	0	0.00565455076576389	0	271	1	1	G9	""	0	
ARCH2390_Ets_SPDEF	0.929265624620172	0.0516129032258065	0.0555416038841453	8	2654	0.6342944497356	1	G4	""	0	
ARCH2390_Ets_SPDEF	0.699092878719798	0.0391588107324148	0.0560137457044674	54	2608	0.998019089343416	1	G7	""	0	
ARCH2390_Ets_SPDEF	0.692408906882591	0.0384615384615385	0.0555474345855869	2	2660	0.79217061507558	1	G8	""	0	
ARCH2390_Ets_SPDEF	0	0	0.0555439636105663	0	2662	1	1	G9	""	0	
ARCH2396_zf_C4_Nuclear_receptors_NR2C2	0.677423469387755	0.0285714285714286	0.0421766145735266	4	2016	0.845769866893372	1	G2	""	0	
ARCH2396_zf_C4_Nuclear_receptors_NR2C2	0.978432989690722	0.0412371134020619	0.0421460783074135	20	2000	0.571348139005417	1	G3	""	0	
ARCH2396_zf_C4_Nuclear_receptors_NR2C2	0.458528315767588	0.0193548387096774	0.0422107818516658	3	2017	0.961116276267959	1	G4	""	0	
ARCH2396_zf_C4_Nuclear_receptors_NR2C2	0.837364752544548	0.0352941176470588	0.0421490366531534	3	2017	0.700307548492504	1	G5	""	0	
ARCH2396_zf_C4_Nuclear_receptors_NR2C2	0.854637938136944	0.036036036036036	0.0421652660477398	8	2012	0.721995246495203	1	G6	""	0	
ARCH2396_zf_C4_Nuclear_receptors_NR2C2	0.751820981583204	0.0319071791153009	0.0424398625429553	44	1976	0.979954324513186	1	G7	""	0	
ARCH2396_zf_C4_Nuclear_receptors_NR2C2	0.456118794528899	0.0192307692307692	0.0421617558001128	1	2019	0.893524268721394	1	G8	""	0	
ARCH2396_zf_C4_Nuclear_receptors_NR2C2	0	0	0.0421483119809707	0	2020	1	1	G9	""	0	
ARCH2462_PAX6	1.18673176050753	0.0769230769230769	0.0648192620126548	4	3104	0.438091698253058	1	G8	""	0	
ARCH2462_PAX6	1.18655145948355	0.0769230769230769	0.0648291115469682	1	3107	0.581674894619039	1	G9	""	0	
ARCH2463_ey	1.26828168117173	0.0357142857142857	0.028159584928555	5	1346	0.360312330338164	1	G2	""	0	
ARCH2463_ey	1.11948667417417	0.0315315315315315	0.0281660624096234	7	1344	0.435460313829575	1	G6	""	0	
ARCH2463_ey	0	0	0.0282122496711007	0	1351	1	1	G8	""	0	
ARCH2463_ey	0	0	0.0281892918248967	0	1351	1	1	G9	""	0	
ARCH2465_POU1F1_POU4F3_POU4F2	0.933209683717298	0.05	0.0535785267474215	7	2561	0.627743400265481	1	G2	Pou4	0	Pou4
ARCH2465_POU1F1_POU4F3_POU4F2	0.358747115759192	0.0192307692307692	0.0536053626245119	1	2567	0.942987853470924	1	G8	Pou4	0	Pou4
ARCH2465_POU1F1_POU4F3_POU4F2	0	0	0.0535826065183825	0	2568	1	1	G9	Pou4	0	Pou4
ARCH2489_islike_ANTP_BARX1_ANTP_BARX2_LBX2	0.892607026255059	0.0479233226837061	0.0536891613824382	15	2557	0.709471497139342	1	G1	""	0	
ARCH2489_islike_ANTP_BARX1_ANTP_BARX2_LBX2	0.923215874992525	0.0495495495495496	0.0536705995766708	11	2561	0.649433301235983	1	G6	""	0	
ARCH2489_islike_ANTP_BARX1_ANTP_BARX2_LBX2	0.358188971666218	0.0192307692307692	0.0536888926013323	1	2571	0.943248781069475	1	G8	""	0	
ARCH2489_islike_ANTP_BARX1_ANTP_BARX2_LBX2	1.4339227478084	0.0769230769230769	0.0536452030213245	1	2571	0.511770390052232	1	G9	""	0	
ARCH2560_NR2E1_Nr2e1	0.989918532870075	0.621621621621622	0.62795230211455	138	29964	0.606290020909138	1	G6	""	0	
ARCH2560_NR2E1_Nr2e1	0.953799985013707	0.599709934735316	0.628758591065292	827	29275	0.986765641813202	1	G7	""	0	
ARCH2560_NR2E1_Nr2e1	0.888046139010459	0.557692307692308	0.627999248230209	29	30073	0.882557145292595	1	G8	""	0	
ARCH2560_NR2E1_Nr2e1	0.734971169181696	0.461538461538462	0.627968117514502	6	30096	0.934440716114599	1	G9	""	0	
ARCH2562_NR2E1	0.992113891722487	0.623003194888179	0.627955318523496	195	29907	0.596354719418654	1	G1	""	0	
ARCH2562_NR2E1	0.889076614141662	0.558558558558559	0.628245698597984	124	29978	0.985868530819246	1	G6	""	0	
ARCH2562_NR2E1	0.976346831441504	0.613488034807832	0.628350515463918	846	29256	0.875512631004224	1	G7	""	0	
ARCH2562_NR2E1	0.888046139010459	0.557692307692308	0.627999248230209	29	30073	0.882557145292595	1	G8	""	0	
ARCH2562_NR2E1	0.857494856032819	0.538461538461538	0.627947252013521	7	30095	0.830600793420487	1	G9	""	0	
ARCH2573_bZIP_zip_10	0.781642464678179	0.0714285714285714	0.0913826649093077	10	4368	0.832586439735048	1	G2	""	0	
ARCH2573_bZIP_zip_10	1.03064207834163	0.0941176470588235	0.091319429932712	8	4370	0.518774832594527	1	G5	""	0	
ARCH2573_bZIP_zip_10	1.05294288377984	0.0961538461538462	0.0913191471589367	5	4373	0.521060026456946	1	G8	""	0	
