PeakID (cmd=annotatePeaks.pl Ncol_pos_R2.mLb.clN_peaks.narrowPeak GCF_932526225.1_jaNemVect1.1_genomic.fna -gid -gtf Nvec_v4_merged_annotation_sort.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
Ncol_pos_R2.mLb.clN_peak_10262	NC_064042.1	8706073	8706276	+	33	NA	intron (Nvec_vc1.1_LOC5515440, intron 13 of 30)	-intron (Nvec_vc1.1_LOC5515440, intron 13 of 30)	11698	Nvec_vc1.1_LOC5515440	Nvec_vc1.1_LOC5515440	Nvec_vc1.1_XM_048732027			LOC5515440			NA
Ncol_pos_R2.mLb.clN_peak_10747	NC_064043.1	2185751	2186113	+	33	NA	promoter-TSS (Nvec_vc1.1_LOC116620705)	-promoter-TSS (Nvec_vc1.1_LOC116620705)	-800	Nvec_vc1.1_LOC116620705	Nvec_vc1.1_LOC116620705	Nvec_vc1.1_XM_032386352			LOC116620705			NA
Ncol_pos_R2.mLb.clN_peak_7993	NC_064040.1	6363580	6363854	+	33	NA	promoter-TSS (Nvec_vc1.1_LOC116604066)	-promoter-TSS (Nvec_vc1.1_LOC116604066)	387	Nvec_vc1.1_LOC5520721	Nvec_vc1.1_LOC5520721	Nvec_vc1.1_XM_001640603			LOC5520721			NA
Ncol_pos_R2.mLb.clN_peak_14769	NC_064047.1	4751483	4751703	+	33	NA	exon (Nvec_vc1.1_LOC5503460, exon 6 of 6)	-exon (Nvec_vc1.1_LOC5503460, exon 6 of 6)	7055	Nvec_vc1.1_LOC5503460	Nvec_vc1.1_LOC5503460	Nvec_vc1.1_XM_048722145			LOC5503460			NA
Ncol_pos_R2.mLb.clN_peak_12830	NC_064045.1	4520810	4521182	+	33	NA	TTS (Nvec_vc1.1_LOC116616624)	-TTS (Nvec_vc1.1_LOC116616624)	4869	Nvec_vc1.1_LOC116616624	Nvec_vc1.1_LOC116616624	Nvec_vc1.1_XM_048719949			LOC116616624			NA
Ncol_pos_R2.mLb.clN_peak_9203	NC_064041.1	8086592	8086854	+	33	NA	TTS (Nvec_vc1.1_LOC5499957)	-TTS (Nvec_vc1.1_LOC5499957)	383	Nvec_vc1.1_LOC5500266	Nvec_vc1.1_LOC5500266	Nvec_vc1.1_XM_048731251			LOC5500266			NA
Ncol_pos_R2.mLb.clN_peak_13133	NC_064045.1	9341250	9341573	+	33	NA	intron (Nvec_vc1.1_LOC5511751, intron 2 of 11)	-intron (Nvec_vc1.1_LOC5511751, intron 2 of 11)	866	Nvec_vc1.1_LOC5511751	Nvec_vc1.1_LOC5511751	Nvec_vc1.1_XM_048720070			LOC5511751			NA
Ncol_pos_R2.mLb.clN_peak_125	NC_064034.1	2577486	2577774	+	33	NA	exon (Nvec_vc1.1_LOC5509840, exon 2 of 4)	-exon (Nvec_vc1.1_LOC5509840, exon 2 of 4)	2083	Nvec_vc1.1_LOC5509840	Nvec_vc1.1_LOC5509840	Nvec_vc1.1_XM_001630249			LOC5509840			NA
Ncol_pos_R2.mLb.clN_peak_1017	NC_064034.1	16487532	16487842	+	33	NA	intron (Nvec_vc1.1_LOC5511109, intron 6 of 7)	-intron (Nvec_vc1.1_LOC5511109, intron 6 of 7)	10179	Nvec_vc1.1_LOC5511109	Nvec_vc1.1_LOC5511109	Nvec_vc1.1_XM_032380333			LOC5511109			NA
Ncol_pos_R2.mLb.clN_peak_599	NC_064034.1	9535762	9536223	+	33	NA	Intergenic	Intergenic	18948	Nvec_vc1.1_LOC116603748	Nvec_vc1.1_LOC116603748	Nvec_vc1.1_XM_048725397			LOC116603748			NA
Ncol_pos_R2.mLb.clN_peak_4666	NC_064037.1	6086785	6087247	+	33	NA	intron (Nvec_vc1.1_LOC116616232, intron 1 of 5)	-intron (Nvec_vc1.1_LOC116616232, intron 1 of 5)	1556	Nvec_vc1.1_LOC116616232	Nvec_vc1.1_LOC116616232	Nvec_vc1.1_XM_032378251			LOC116616232			NA
Ncol_pos_R2.mLb.clN_peak_15911	NC_064048.1	12268223	12268692	+	33	NA	exon (Nvec_vc1.1_LOC5506976, exon 15 of 15)	-exon (Nvec_vc1.1_LOC5506976, exon 15 of 15)	-7076	Nvec_vc1.1_LOC116614431	Nvec_vc1.1_LOC116614431	Nvec_vc1.1_XM_032375425			LOC116614431			NA
Ncol_pos_R2.mLb.clN_peak_10404	NC_064042.1	11029080	11029321	+	33	NA	intron (Nvec_vc1.1_LOC5507808, intron 1 of 3)	-intron (Nvec_vc1.1_LOC5507808, intron 1 of 3)	3480	Nvec_vc1.1_LOC5507808	Nvec_vc1.1_LOC5507808	Nvec_vc1.1_XM_048732477			LOC5507808			NA
Ncol_pos_R2.mLb.clN_peak_13808	NC_064046.1	3568005	3568404	+	33	NA	intron (Nvec_vc1.1_LOC5506279, intron 7 of 10)	-intron (Nvec_vc1.1_LOC5506279, intron 7 of 10)	-2524	Nvec_vc1.1_LOC5506280	Nvec_vc1.1_LOC5506280	Nvec_vc1.1_XM_032374672			LOC5506280			NA
Ncol_pos_R2.mLb.clN_peak_14719	NC_064047.1	3969760	3969999	+	33	NA	intron (Nvec_vc1.1_LOC5516651, intron 10 of 14)	-intron (Nvec_vc1.1_LOC5516651, intron 10 of 14)	-12965	Nvec_vc1.1_LOC125559889	Nvec_vc1.1_LOC125559889	Nvec_vc1.1_XM_048722063			LOC125559889			NA
Ncol_pos_R2.mLb.clN_peak_6913	NC_064039.1	6768062	6768449	+	33	NA	intron (Nvec_vc1.1_LOC5515046, intron 14 of 15)	-intron (Nvec_vc1.1_LOC5515046, intron 14 of 15)	-4266	Nvec_vc1.1_LOC5515088	Nvec_vc1.1_LOC5515088	Nvec_vc1.1_XM_001635141			LOC5515088			NA
Ncol_pos_R2.mLb.clN_peak_15339	NC_064048.1	1736957	1737316	+	33	NA	exon (Nvec_vc1.1_LOC5498973, exon 13 of 13)	-exon (Nvec_vc1.1_LOC5498973, exon 13 of 13)	-1177	Nvec_vc1.1_LOC5498972	Nvec_vc1.1_LOC5498972	Nvec_vc1.1_XM_001620571			LOC5498972			NA
Ncol_pos_R2.mLb.clN_peak_15494	NC_064048.1	4172187	4172409	+	33	NA	intron (Nvec_vc1.1_LOC5515649, intron 4 of 4)	-intron (Nvec_vc1.1_LOC5515649, intron 4 of 4)	-3866	Nvec_vc1.1_LOC116619959	Nvec_vc1.1_LOC116619959	Nvec_vc1.1_XM_032385336			LOC116619959			NA
Ncol_pos_R2.mLb.clN_peak_14541	NC_064047.1	899006	899596	+	33	NA	intron (Nvec_vc1.1_LOC5512849, intron 2 of 8)	-intron (Nvec_vc1.1_LOC5512849, intron 2 of 8)	6919	Nvec_vc1.1_LOC5512849	Nvec_vc1.1_LOC5512849	Nvec_vc1.1_XM_032382323			LOC5512849			NA
Ncol_pos_R2.mLb.clN_peak_10165	NC_064042.1	7284850	7285455	+	33	NA	promoter-TSS (Nvec_vc1.1_LOC5518147)	-promoter-TSS (Nvec_vc1.1_LOC5518147)	62	Nvec_vc1.1_LOC125572216	Nvec_vc1.1_LOC125572216	Nvec_vc1.1_XM_048732412			LOC125572216			NA
Ncol_pos_R2.mLb.clN_peak_11398	NC_064043.1	10722523	10722798	+	33	NA	exon (Nvec_vc1.1_LOC5519244, exon 24 of 28)	-exon (Nvec_vc1.1_LOC5519244, exon 24 of 28)	7610	Nvec_vc1.1_LOC5519187	Nvec_vc1.1_LOC5519187	Nvec_vc1.1_XM_001639037			LOC5519187			NA
Ncol_pos_R2.mLb.clN_peak_14994	NC_064047.1	8954457	8954667	+	33	NA	intron (Nvec_vc1.1_LOC5510429, intron 1 of 7)	-intron (Nvec_vc1.1_LOC5510429, intron 1 of 7)	3888	Nvec_vc1.1_LOC5510429	Nvec_vc1.1_LOC5510429	Nvec_vc1.1_XM_032379543			LOC5510429			NA
Ncol_pos_R2.mLb.clN_peak_6464	NC_064039.1	907625	907879	+	33	NA	intron (Nvec_vc1.1_LOC116606934, intron 19 of 26)	-intron (Nvec_vc1.1_LOC116606934, intron 19 of 26)	12836	Nvec_vc1.1_LOC5510529	Nvec_vc1.1_LOC5510529	Nvec_vc1.1_XM_001630957			LOC5510529			NA
Ncol_pos_R2.mLb.clN_peak_1280	NC_064034.1	20257027	20257230	+	33	NA	Intergenic	Intergenic	-5192	Nvec_vc1.1_LOC116612535	Nvec_vc1.1_LOC116612535	Nvec_vc1.1_XM_032373315			LOC116612535			NA
Ncol_pos_R2.mLb.clN_peak_15437	NC_064048.1	3343351	3343761	+	33	NA	Intergenic	Intergenic	12716	Nvec_vc1.1_LOC116608461	Nvec_vc1.1_LOC116608461	Nvec_vc1.1_XM_048722433			LOC116608461			NA
Ncol_pos_R2.mLb.clN_peak_9764	NC_064042.1	1354873	1355189	+	33	NA	exon (Nvec_vc1.1_LOC116616329, exon 3 of 3)	-exon (Nvec_vc1.1_LOC116616329, exon 3 of 3)	-1703	Nvec_vc1.1_LOC116616316	Nvec_vc1.1_LOC116616316	Nvec_vc1.1_XM_032378400			LOC116616316			NA
Ncol_pos_R2.mLb.clN_peak_1407	NC_064035.1	897052	897309	+	33	NA	intron (Nvec_vc1.1_LOC5509104, intron 8 of 22)	-intron (Nvec_vc1.1_LOC5509104, intron 8 of 22)	6939	Nvec_vc1.1_LOC5509104	Nvec_vc1.1_LOC5509104	Nvec_vc1.1_XM_032377964			LOC5509104			NA
Ncol_pos_R2.mLb.clN_peak_2366	NC_064035.1	14495565	14495852	+	33	NA	intron (Nvec_vc1.1_LOC5521805, intron 3 of 15)	-intron (Nvec_vc1.1_LOC5521805, intron 3 of 15)	6600	Nvec_vc1.1_LOC5521805	Nvec_vc1.1_LOC5521805	Nvec_vc1.1_XM_032367046			LOC5521805			NA
Ncol_pos_R2.mLb.clN_peak_10042	NC_064042.1	5441048	5441515	+	33	NA	intron (Nvec_vc1.1_LOC5504909, intron 59 of 65)	-intron (Nvec_vc1.1_LOC5504909, intron 59 of 65)	-18731	Nvec_vc1.1_LOC5504901	Nvec_vc1.1_LOC5504901	Nvec_vc1.1_XM_032373264			LOC5504901			NA
Ncol_pos_R2.mLb.clN_peak_9672	NC_064041.1	16430070	16430335	+	33	NA	intron (Nvec_vc1.1_LOC5507953, intron 3 of 3)	-intron (Nvec_vc1.1_LOC5507953, intron 3 of 3)	6770	Nvec_vc1.1_LOC5507953	Nvec_vc1.1_LOC5507953	Nvec_vc1.1_XM_032376715			LOC5507953			NA
Ncol_pos_R2.mLb.clN_peak_13821	NC_064046.1	3754582	3754825	+	33	NA	Intergenic	Intergenic	4419	Nvec_vc1.1_LOC5506305	Nvec_vc1.1_LOC5506305	Nvec_vc1.1_XM_048721184			LOC5506305			NA
Ncol_pos_R2.mLb.clN_peak_13145	NC_064045.1	9555526	9555748	+	33	NA	Intergenic	Intergenic	-8264	Nvec_vc1.1_LOC5508437	Nvec_vc1.1_LOC5508437	Nvec_vc1.1_XM_048720281			LOC5508437			NA
Ncol_pos_R2.mLb.clN_peak_14622	NC_064047.1	2054927	2055225	+	33	NA	promoter-TSS (Nvec_vc1.1_LOC5518855)	-promoter-TSS (Nvec_vc1.1_LOC5518855)	-493	Nvec_vc1.1_LOC5518855	Nvec_vc1.1_LOC5518855	Nvec_vc1.1_XM_032363564			LOC5518855			NA
Ncol_pos_R2.mLb.clN_peak_4251	NC_064036.1	20508319	20508531	+	33	NA	intron (Nvec_vc1.1_LOC5502278, intron 11 of 55)	-intron (Nvec_vc1.1_LOC5502278, intron 11 of 55)	18525	Nvec_vc1.1_LOC5502278	Nvec_vc1.1_LOC5502278	Nvec_vc1.1_XM_048725801			LOC5502278			NA
Ncol_pos_R2.mLb.clN_peak_15598	NC_064048.1	5946318	5946534	+	33	NA	intron (Nvec_vc1.1_LOC116617730, intron 1 of 18)	-intron (Nvec_vc1.1_LOC116617730, intron 1 of 18)	7480	Nvec_vc1.1_LOC116617730	Nvec_vc1.1_LOC116617730	Nvec_vc1.1_XM_048722314			LOC116617730			NA
Ncol_pos_R2.mLb.clN_peak_8884	NC_064041.1	3060610	3061099	+	33	NA	intron (Nvec_vc1.1_LOC5507442, intron 1 of 2)	-intron (Nvec_vc1.1_LOC5507442, intron 1 of 2)	425	Nvec_vc1.1_LOC5507442	Nvec_vc1.1_LOC5507442	Nvec_vc1.1_XM_032376054			LOC5507442			NA
Ncol_pos_R2.mLb.clN_peak_13424	NC_064045.1	13308117	13308373	+	33	NA	intron (Nvec_vc1.1_LOC5520145, intron 2 of 2)	-intron (Nvec_vc1.1_LOC5520145, intron 2 of 2)	4744	Nvec_vc1.1_LOC5520145	Nvec_vc1.1_LOC5520145	Nvec_vc1.1_XM_001639942			LOC5520145			NA
Ncol_pos_R2.mLb.clN_peak_3541	NC_064036.1	10022983	10023305	+	33	NA	TTS (Nvec_vc1.1_LOC5513237)	-TTS (Nvec_vc1.1_LOC5513237)	213	Nvec_vc1.1_LOC5513274	Nvec_vc1.1_LOC5513274	Nvec_vc1.1_XM_048724830			LOC5513274			NA
Ncol_pos_R2.mLb.clN_peak_13050	NC_064045.1	8087231	8087667	+	33	NA	intron (Nvec_vc1.1_LOC116616558, intron 1 of 4)	-intron (Nvec_vc1.1_LOC116616558, intron 1 of 4)	531	Nvec_vc1.1_LOC116616558	Nvec_vc1.1_LOC116616558	Nvec_vc1.1_XM_048720177			LOC116616558			NA
Ncol_pos_R2.mLb.clN_peak_15249	NC_064047.1	14738390	14738626	+	33	NA	exon (Nvec_vc1.1_LOC5502860, exon 3 of 3)	-exon (Nvec_vc1.1_LOC5502860, exon 3 of 3)	1741	Nvec_vc1.1_LOC5502860	Nvec_vc1.1_LOC5502860	Nvec_vc1.1_XM_001623946			LOC5502860			NA
Ncol_pos_R2.mLb.clN_peak_6960	NC_064039.1	7263912	7264189	+	33	NA	promoter-TSS (Nvec_vc1.1_LOC5515067)	-promoter-TSS (Nvec_vc1.1_LOC5515067)	-893	Nvec_vc1.1_LOC5515067	Nvec_vc1.1_LOC5515067	Nvec_vc1.1_XM_048729006			LOC5515067			NA
Ncol_pos_R2.mLb.clN_peak_11907	NC_064044.1	3888044	3888473	+	33	NA	exon (Nvec_vc1.1_LOC5507705, exon 1 of 2)	-exon (Nvec_vc1.1_LOC5507705, exon 1 of 2)	2000	Nvec_vc1.1_LOC5507705	Nvec_vc1.1_LOC5507705	Nvec_vc1.1_XM_032376457			LOC5507705			NA
Ncol_pos_R2.mLb.clN_peak_12705	NC_064045.1	2844478	2844812	+	33	NA	intron (Nvec_vc1.1_LOC116609855, intron 14 of 19)	-intron (Nvec_vc1.1_LOC116609855, intron 14 of 19)	-2135	Nvec_vc1.1_LOC125557416	Nvec_vc1.1_LOC125557416	Nvec_vc1.1_XM_048720002			LOC125557416			NA
Ncol_pos_R2.mLb.clN_peak_10756	NC_064043.1	2261249	2261459	+	33	NA	promoter-TSS (Nvec_vc1.1_LOC5516513)	-promoter-TSS (Nvec_vc1.1_LOC5516513)	-127	Nvec_vc1.1_LOC5516513	Nvec_vc1.1_LOC5516513	Nvec_vc1.1_XM_032386301			LOC5516513			NA
Ncol_pos_R2.mLb.clN_peak_11792	NC_064044.1	977827	978091	+	33	NA	exon (Nvec_vc1.1_LOC5511449, exon 1 of 3)	-exon (Nvec_vc1.1_LOC5511449, exon 1 of 3)	2637	Nvec_vc1.1_LOC5511449	Nvec_vc1.1_LOC5511449	Nvec_vc1.1_XM_048733945			LOC5511449			NA
Ncol_pos_R2.mLb.clN_peak_12036	NC_064044.1	5971920	5972706	+	33	NA	intron (Nvec_vc1.1_LOC116610950, intron 1 of 3)	-intron (Nvec_vc1.1_LOC116610950, intron 1 of 3)	1873	Nvec_vc1.1_LOC116610950	Nvec_vc1.1_LOC116610950	Nvec_vc1.1_XM_032371625			LOC116610950			NA
Ncol_pos_R2.mLb.clN_peak_1901	NC_064035.1	7469576	7469834	+	33	NA	Intergenic	Intergenic	-2425	Nvec_vc1.1_LOC5514342	Nvec_vc1.1_LOC5514342	Nvec_vc1.1_XM_032383953			LOC5514342			NA
Ncol_pos_R2.mLb.clN_peak_15805	NC_064048.1	9598015	9598449	+	33	NA	intron (Nvec_vc1.1_LOC5512421, intron 4 of 21)	-intron (Nvec_vc1.1_LOC5512421, intron 4 of 21)	5074	Nvec_vc1.1_LOC5512421	Nvec_vc1.1_LOC5512421	Nvec_vc1.1_XM_032381894			LOC5512421			NA
Ncol_pos_R2.mLb.clN_peak_6024	NC_064038.1	9571481	9571696	+	33	NA	intron (Nvec_vc1.1_LOC5508720, intron 1 of 2)	-intron (Nvec_vc1.1_LOC5508720, intron 1 of 2)	6794	Nvec_vc1.1_LOC5508720	Nvec_vc1.1_LOC5508720	Nvec_vc1.1_XM_001629262			LOC5508720			NA
Ncol_pos_R2.mLb.clN_peak_14186	NC_064046.1	10200411	10200686	+	33	NA	intron (Nvec_vc1.1_LOC5513799, intron 47 of 55)	-intron (Nvec_vc1.1_LOC5513799, intron 47 of 55)	19449	Nvec_vc1.1_LOC5513829	Nvec_vc1.1_LOC5513829	Nvec_vc1.1_XM_001634008			LOC5513829			NA
Ncol_pos_R2.mLb.clN_peak_965	NC_064034.1	15622592	15622815	+	33	NA	TTS (Nvec_vc1.1_LOC5521005)	-TTS (Nvec_vc1.1_LOC5521005)	1058	Nvec_vc1.1_LOC5521086	Nvec_vc1.1_LOC5521086	Nvec_vc1.1_XM_001640843			LOC5521086			NA
Ncol_pos_R2.mLb.clN_peak_4648	NC_064037.1	5879889	5880347	+	33	NA	intron (Nvec_vc1.1_LOC5509317, intron 2 of 2)	-intron (Nvec_vc1.1_LOC5509317, intron 2 of 2)	4934	Nvec_vc1.1_LOC5509317	Nvec_vc1.1_LOC5509317	Nvec_vc1.1_XM_032378232			LOC5509317			NA
Ncol_pos_R2.mLb.clN_peak_10684	NC_064042.1	16504328	16504576	+	33	NA	exon (Nvec_vc1.1_LOC5502205, exon 22 of 22)	-exon (Nvec_vc1.1_LOC5502205, exon 22 of 22)	-32172	Nvec_vc1.1_LOC125572293	Nvec_vc1.1_LOC125572293	Nvec_vc1.1_XM_048732681			LOC125572293			NA
Ncol_pos_R2.mLb.clN_peak_13553	NC_064046.1	192512	192782	+	33	NA	intron (Nvec_vc1.1_LOC116615588, intron 1 of 1)	-intron (Nvec_vc1.1_LOC116615588, intron 1 of 1)	1058	Nvec_vc1.1_LOC116615588	Nvec_vc1.1_LOC116615588	Nvec_vc1.1_XM_032377320			LOC116615588			NA
Ncol_pos_R2.mLb.clN_peak_13448	NC_064045.1	13823340	13823741	+	33	NA	intron (Nvec_vc1.1_LOC5520166, intron 23 of 26)	-intron (Nvec_vc1.1_LOC5520166, intron 23 of 26)	-7291	Nvec_vc1.1_LOC116603661	Nvec_vc1.1_LOC116603661	Nvec_vc1.1_XM_032365226			LOC116603661			NA
Ncol_pos_R2.mLb.clN_peak_27	NC_064034.1	1204306	1204860	+	33	NA	Intergenic	Intergenic	-3247	Nvec_vc1.1_LOC5516298	Nvec_vc1.1_LOC5516298	Nvec_vc1.1_XM_048728918			LOC5516298			NA
Ncol_pos_R2.mLb.clN_peak_4263	NC_064036.1	20786109	20786320	+	33	NA	Intergenic	Intergenic	-15209	Nvec_vc1.1_LOC116611810	Nvec_vc1.1_LOC116611810	Nvec_vc1.1_XM_048724930			LOC116611810			NA
Ncol_pos_R2.mLb.clN_peak_5270	NC_064037.1	14982676	14982945	+	33	NA	Intergenic	Intergenic	2885	Nvec_v1g219290	Nvec_v1g219290	Nvec_v1g219290						NA
Ncol_pos_R2.mLb.clN_peak_13399	NC_064045.1	12983289	12983924	+	33	NA	Intergenic	Intergenic	-4705	Nvec_vc1.1_LOC5520143	Nvec_vc1.1_LOC5520143	Nvec_vc1.1_XM_032365277			LOC5520143			NA
Ncol_pos_R2.mLb.clN_peak_15708	NC_064048.1	7863137	7863380	+	33	NA	intron (Nvec_vc1.1_LOC5509991, intron 25 of 25)	-intron (Nvec_vc1.1_LOC5509991, intron 25 of 25)	16321	Nvec_vc1.1_LOC5509989	Nvec_vc1.1_LOC5509989	Nvec_vc1.1_XM_001630438			LOC5509989			NA
Ncol_pos_R2.mLb.clN_peak_5038	NC_064037.1	11387180	11387548	+	33	NA	TTS (Nvec_vc1.1_LOC5516612)	-TTS (Nvec_vc1.1_LOC5516612)	-7016	Nvec_vc1.1_LOC125561795	Nvec_vc1.1_LOC125561795	Nvec_vc1.1_XM_048726204			LOC125561795			NA
Ncol_pos_R2.mLb.clN_peak_12275	NC_064044.1	9413238	9413557	+	33	NA	exon (Nvec_vc1.1_LOC5517494, exon 14 of 14)	-exon (Nvec_vc1.1_LOC5517494, exon 14 of 14)	-1747	Nvec_vc1.1_LOC5517505	Nvec_vc1.1_LOC5517505	Nvec_vc1.1_XM_032362000			LOC5517505			NA
Ncol_pos_R2.mLb.clN_peak_5274	NC_064037.1	15020978	15021718	+	33	NA	Intergenic	Intergenic	-6662	Nvec_vc1.1_LOC125561811	Nvec_vc1.1_LOC125561811	Nvec_vc1.1_XM_048726262			LOC125561811			NA
Ncol_pos_R2.mLb.clN_peak_12501	NC_064044.1	13031523	13031864	+	33	NA	promoter-TSS (Nvec_vc1.1_LOC116617949)	-promoter-TSS (Nvec_vc1.1_LOC116617949)	-783	Nvec_vc1.1_LOC116617949	Nvec_vc1.1_LOC116617949	Nvec_vc1.1_XM_032381179			LOC116617949			NA
Ncol_pos_R2.mLb.clN_peak_12854	NC_064045.1	4762001	4762318	+	33	NA	exon (Nvec_vc1.1_LOC5509663, exon 12 of 12)	-exon (Nvec_vc1.1_LOC5509663, exon 12 of 12)	-2043	Nvec_vc1.1_LOC116616608	Nvec_vc1.1_LOC116616608	Nvec_vc1.1_XM_032378587			LOC116616608			NA
Ncol_pos_R2.mLb.clN_peak_9454	NC_064041.1	13242936	13243196	+	33	NA	promoter-TSS (Nvec_vc1.1_LOC5516257)	-promoter-TSS (Nvec_vc1.1_LOC5516257)	-459	Nvec_vc1.1_LOC5516257	Nvec_vc1.1_LOC5516257	Nvec_vc1.1_XM_001636298			LOC5516257			NA
Ncol_pos_R2.mLb.clN_peak_3459	NC_064036.1	8615445	8615661	+	33	NA	intron (Nvec_vc1.1_LOC5512112, intron 1 of 403)	-intron (Nvec_vc1.1_LOC5512112, intron 1 of 403)	2383	Nvec_vc1.1_LOC5512112	Nvec_vc1.1_LOC5512112	Nvec_vc1.1_XM_048725343			LOC5512112			NA
Ncol_pos_R2.mLb.clN_peak_2611	NC_064035.1	17774268	17774498	+	33	NA	exon (Nvec_vc1.1_LOC5508776, exon 2 of 2)	-exon (Nvec_vc1.1_LOC5508776, exon 2 of 2)	2391	Nvec_vc1.1_LOC5508776	Nvec_vc1.1_LOC5508776	Nvec_vc1.1_XM_001629280			LOC5508776			NA
Ncol_pos_R2.mLb.clN_peak_1526	NC_064035.1	2663647	2664050	+	33	NA	Intergenic	Intergenic	-3293	Nvec_NVE18063	Nvec_NVE18063	Nvec_NVE18063						NA
Ncol_pos_R2.mLb.clN_peak_3513	NC_064036.1	9678779	9679044	+	33	NA	promoter-TSS (Nvec_vc1.1_LOC116618729)	-promoter-TSS (Nvec_vc1.1_LOC116618729)	-123	Nvec_vc1.1_LOC116618729	Nvec_vc1.1_LOC116618729	Nvec_vc1.1_XM_032382783			LOC116618729			NA
Ncol_pos_R2.mLb.clN_peak_11142	NC_064043.1	7266251	7266641	+	33	NA	Intergenic	Intergenic	-3222	Nvec_v1g237880	Nvec_v1g237880	Nvec_v1g237880						NA
Ncol_pos_R2.mLb.clN_peak_12892	NC_064045.1	5217012	5217266	+	33	NA	intron (Nvec_vc1.1_LOC5504674, intron 15 of 30)	-intron (Nvec_vc1.1_LOC5504674, intron 15 of 30)	19236	Nvec_vc1.1_LOC5504656	Nvec_vc1.1_LOC5504656	Nvec_vc1.1_XM_001625499			LOC5504656			NA
Ncol_pos_R2.mLb.clN_peak_13734	NC_064046.1	2620435	2620761	+	33	NA	Intergenic	Intergenic	7601	Nvec_vc1.1_LOC5513356	Nvec_vc1.1_LOC5513356	Nvec_vc1.1_XM_032382866			LOC5513356			NA
Ncol_pos_R2.mLb.clN_peak_5864	NC_064038.1	6975731	6975957	+	33	NA	exon (Nvec_vc1.1_LOC116608285, exon 10 of 15)	-exon (Nvec_vc1.1_LOC116608285, exon 10 of 15)	9278	Nvec_vc1.1_LOC116608286	Nvec_vc1.1_LOC116608286	Nvec_vc1.1_XM_048727420			LOC116608286			NA
Ncol_pos_R2.mLb.clN_peak_7546	NC_064039.1	15167284	15168070	+	33	NA	Intergenic	Intergenic	-11783	Nvec_vc1.1_LOC5515109	Nvec_vc1.1_LOC5515109	Nvec_vc1.1_XM_032384809			LOC5515109			NA
Ncol_pos_R2.mLb.clN_peak_15186	NC_064047.1	12907204	12907490	+	33	NA	intron (Nvec_vc1.1_LOC5501465, intron 5 of 5)	-intron (Nvec_vc1.1_LOC5501465, intron 5 of 5)	4675	Nvec_vc1.1_LOC5501465	Nvec_vc1.1_LOC5501465	Nvec_vc1.1_XM_048721773			LOC5501465			NA
Ncol_pos_R2.mLb.clN_peak_11787	NC_064044.1	939756	940029	+	33	NA	intron (Nvec_vc1.1_LOC5511448, intron 28 of 31)	-intron (Nvec_vc1.1_LOC5511448, intron 28 of 31)	-5168	Nvec_vc1.1_LOC5498869	Nvec_vc1.1_LOC5498869	Nvec_vc1.1_XM_048733935			LOC5498869			NA
Ncol_pos_R2.mLb.clN_peak_2532	NC_064035.1	16833735	16834255	+	33	NA	exon (Nvec_vc1.1_LOC116620010, exon 1 of 1)	-exon (Nvec_vc1.1_LOC116620010, exon 1 of 1)	1680	Nvec_vc1.1_LOC116620010	Nvec_vc1.1_LOC116620010	Nvec_vc1.1_XM_032385443			LOC116620010			NA
Ncol_pos_R2.mLb.clN_peak_10414	NC_064042.1	11265131	11265691	+	33	NA	Intergenic	Intergenic	-3485	Nvec_vc1.1_LOC5507796	Nvec_vc1.1_LOC5507796	Nvec_vc1.1_XM_048733034			LOC5507796			NA
Ncol_pos_R2.mLb.clN_peak_1212	NC_064034.1	19300806	19301227	+	33	NA	intron (Nvec_vc1.1_LOC116618245, intron 1 of 1)	-intron (Nvec_vc1.1_LOC116618245, intron 1 of 1)	1348	Nvec_vc1.1_LOC116618245	Nvec_vc1.1_LOC116618245	Nvec_vc1.1_XM_032381754			LOC116618245			NA
Ncol_pos_R2.mLb.clN_peak_1458	NC_064035.1	1677021	1677303	+	33	NA	exon (Nvec_vc1.1_LOC5518285, exon 5 of 5)	-exon (Nvec_vc1.1_LOC5518285, exon 5 of 5)	-1437	Nvec_vc1.1_LOC125561099	Nvec_vc1.1_LOC125561099	Nvec_vc1.1_XM_048724372			LOC125561099			NA
Ncol_pos_R2.mLb.clN_peak_4574	NC_064037.1	4973487	4973916	+	33	NA	promoter-TSS (Nvec_vc1.1_LOC5512897)	-promoter-TSS (Nvec_vc1.1_LOC5512897)	-156	Nvec_vc1.1_LOC5512897	Nvec_vc1.1_LOC5512897	Nvec_vc1.1_XM_032382352			LOC5512897			NA
Ncol_pos_R2.mLb.clN_peak_9801	NC_064042.1	1805668	1806086	+	32	NA	intron (Nvec_vc1.1_LOC5509964, intron 3 of 7)	-intron (Nvec_vc1.1_LOC5509964, intron 3 of 7)	3293	Nvec_vc1.1_LOC5509964	Nvec_vc1.1_LOC5509964	Nvec_vc1.1_XM_032378982			LOC5509964			NA
