ID_Vienna	seqnames	position_of_POU_mark	start	end	JGI_ID	target_gene
NVE15933	scaffold_382	promoter_region	171036	174190	247953	Nvec_vc1.1_XM_048730673.1
NVE16010	scaffold_387	promoter_region	47	8005	No data	Nvec_vc1.1_XM_048732382.1
NVE16203	scaffold_393	promoter_region	52273	62825	219238	Nvec_vc1.1_XM_048722658.1
NVE16652	scaffold_400	promoter_region	87017	93015	137448	Nvec_vc1.1_XM_032370546.2
NVE16894	scaffold_410	promoter_region	81083	82095	137725	Nvec_NVE16894
NVE17011	scaffold_418	promoter_region	124966	128060	42930	Nvec_vc1.1_XM_048731133.1
NVE17012	scaffold_418	promoter_region	130227	138935	248091	Nvec_vc1.1_XM_048731134.1
NVE17160	scaffold_420	promoter_region	129757	140215	138042	Nvec_vc1.1_XM_032370351.2
NVE17233	scaffold_425	promoter_region	44017	45545	219625	Nvec_v1g219625
NVE17488	scaffold_434	promoter_region	32586	35462	No data	Nvec_vc1.1_XM_048734394.1
NVE17759	scaffold_444	promoter_region	120147	122635	248181	Nvec_vc1.1_XM_032370148.2
NVE17907	scaffold_450	promoter_region	52922	70765	No data	Nvec_vc1.1_XM_048721332.1
NVE17907	scaffold_450	promoter_region	52922	70765	No data	Nvec_vc1.1_XM_048721344.1
NVE18227	scaffold_469	promoter_region	78927	80445	175792	Nvec_vc1.1_XM_032369958.2
NVE18228	scaffold_469	promoter_region	80866	88170	248235	Nvec_vc1.1_XM_032369956.2
NVE18407	scaffold_474	promoter_region	566	1462	175850	Nvec_vc1.1_XM_048719561.1
NVE18783	scaffold_490	promoter_region	78271	79985	No data	Nvec_NVE18783
NVE18820	scaffold_495	promoter_region	96547	97465	139913	Nvec_vc1.1_XM_048732130.1
NVE19668	scaffold_525	promoter_region	27207	32605	140461	Nvec_vc1.1_XM_048727141.1
NVE20260	scaffold_558	promoter_region	8987	17225	248425	Nvec_vc1.1_XM_001622410.3
NVE20390	scaffold_566	promoter_region	38836	44036	195293	Nvec_vc1.1_XM_048722561.1
NVE20826	scaffold_591	promoter_region	43422	44745	1146	Nvec_vc1.1_XM_001622296.3
NVE20830	scaffold_591	promoter_region	83107	85073	No data	Nvec_NVE20830
NVE20858	scaffold_594	promoter_region	74737	76995	141652	Nvec_vc1.1_XM_048728203.1
NVE21173	scaffold_600	promoter_region	55669	57025	64028	Nvec_vc1.1_XM_032369304.2
NVE21341	scaffold_615	promoter_region	46516	47570	No data	Nvec_vc1.1_XM_032379602.2
NVE22653	scaffold_705	promoter_region	27627	45205	142809	Nvec_vc1.1_XM_048733340.1
NVE22676	scaffold_708	promoter_region	50064	59395	176357	Nvec_vc1.1_XM_048729723.1
NVE24772	scaffold_855	promoter_region	4029	4927	221595	Nvec_vc1.1_XM_032377230.2
NVE24785	scaffold_859	promoter_region	31006	32816	248643	Nvec_vc1.1_XM_032385537.2
NVE25923	scaffold_957	promoter_region	34730	39095	248658	Nvec_vc1.1_XM_048727199.1
NVE681	scaffold_1028	promoter_region	17786	18331	221823	Nvec_vc1.1_XM_048733985.1
NVE1961	scaffold_1182	promoter_region	17170	28455	221978	Nvec_vc1.1_XM_048732032.1
NVE4879	scaffold_1518	promoter_region	11640	21845	222307	Nvec_vc1.1_XM_048725607.1
NVE5101	scaffold_1559	promoter_region	18916	23430	222358	Nvec_vc1.1_XM_032375538.2
NVE5688	scaffold_1624	promoter_region	846	1490	No data	Nvec_NVE5688
NVE6302	scaffold_1709	promoter_region	8271	9385	No data	Nvec_NVE6302
NVE7981	scaffold_1997	promoter_region	13192	14805	No data	Nvec_vc1.1_XM_048727669.1
NVE9136	scaffold_2139	promoter_region	5457	11025	222990	Nvec_vc1.1_XM_048732372.1
NVE9669	scaffold_2238	promoter_region	2513	8785	No data	Nvec_vc1.1_XM_001628624.3
NVE9861	scaffold_2290	promoter_region	13346	14175	No data	Nvec_vc1.1_XM_048727682.1
NVE9875	scaffold_2298	promoter_region	897	1945	No data	Nvec_vc1.1_XM_048725148.1
NVE11091	scaffold_2551	promoter_region	837	2865	223299	Nvec_vc1.1_XM_048730673.1
NVE14003	scaffold_3204	promoter_region	765	6290	149898	Nvec_vc1.1_XM_048734264.1
NVE14440	scaffold_3356	promoter_region	3946	5966	150248	Nvec_vc1.1_XM_048732510.1
NVE16021	scaffold_3874	promoter_region	5046	6675	7333	Nvec_vc1.1_XM_032380592.2
NVE16222	scaffold_3942	promoter_region	482	4845	No data	Nvec_vc1.1_XM_048725850.1
NVE16241	scaffold_3957	promoter_region	1036	2870	224115	Nvec_vc1.1_XM_048730649.1
NVE20380	scaffold_5636	promoter_region	5026	5811	No data	Nvec_vc1.1_XM_032373806.2
NVE22797	scaffold_7134	promoter_region	4041	4945	No data	Nvec_vc1.1_XM_048733301.1
NVE22852	scaffold_7196	promoter_region	1706	6105	154307	Nvec_vc1.1_XM_048727904.1
NVE23255	scaffold_7464	promoter_region	721	1724	225154	Nvec_vc1.1_XM_048723293.1
NVE23770	scaffold_7870	promoter_region	706	2390	154867	Nvec_vc1.1_XM_001634551.3
NVE1509	scaffold_11115	promoter_region	1	699	No data	Nvec_NVE1509
NVE1573	scaffold_11201	promoter_region	836	1505	225726	Nvec_vc1.1_XM_001624803.3
NVE1573	scaffold_11201	promoter_region	836	1505	225726	Nvec_vc1.1_XM_048731007.1
NVE2521	scaffold_12423	promoter_region	1	755	No data	Nvec_vc1.1_XM_048721789.1
NVE4798	scaffold_15007	promoter_region	792	1162	No data	Nvec_NVE4798
NVE6357	scaffold_17168	promoter_region	798	1067	9836	Nvec_vc1.1_XM_048719533.1
NVE26	scaffold_1	both	282661	298859	237703	Nvec_vc1.1_XM_032367419.2
NVE31	scaffold_1	both	313010	322249	79604	Nvec_vc1.1_XM_032367606.2
NVE31	scaffold_1	both	313010	322249	79604	Nvec_vc1.1_XM_032367606.2
NVE42	scaffold_1	both	429439	468553	60205	Nvec_vc1.1_XM_032367742.2
NVE42	scaffold_1	both	429439	468553	60205	Nvec_vc1.1_XM_032367742.2
NVE95	scaffold_1	both	1059234	1074380	79056	Nvec_vc1.1_XM_032367573.2
NVE139	scaffold_1	both	1659664	1666792	No data	Nvec_vc1.1_XM_032367653.2
NVE144	scaffold_1	both	1706925	1711869	157790	Nvec_vc1.1_XM_001641902.3
NVE143	scaffold_1	both	1702444	1706334	79043	Nvec_vc1.1_XM_001642032.3
NVE189	scaffold_1	both	2332357	2335888	79411	Nvec_vc1.1_XM_032367673.2
NVE210	scaffold_1	both	2624176	2629660	79237	Nvec_vc1.1_XM_001641927.3
NVE219	scaffold_1	both	2772432	2776895	237807	Nvec_vc1.1_XM_001642077.3
NVE228	scaffold_1	both	2834677	2836565	36388	Nvec_vc1.1_XM_032367565.2
NVE244	scaffold_1	both	3006889	3012329	No data	Nvec_vc1.1_XM_032367765.2
NVE246	scaffold_1	both	3032398	3046298	30571	Nvec_vc1.1_XM_048726649.1
NVE247	scaffold_1	both	3046459	3053501	177129	Nvec_vc1.1_XM_032367767.2
NVE7988	scaffold_2	both	39537	43075	177136	Nvec_vc1.1_XM_001641716.3
NVE7989	scaffold_2	both	43216	46799	80115	Nvec_vc1.1_XM_001641606.3
NVE8009	scaffold_2	both	222444	238349	196397	Nvec_vc1.1_XM_032367233.2
NVE8031	scaffold_2	both	445000	448428	No data	Nvec_vc1.1_XM_032367205.2
NVE8035	scaffold_2	both	458844	460025	79669	Nvec_vc1.1_XM_032367214.2
NVE8036	scaffold_2	both	460059	463237	157929	Nvec_vc1.1_XM_001641620.3
NVE8090	scaffold_2	both	1098848	1105947	80003	Nvec_vc1.1_XM_048733790.1
NVE8093	scaffold_2	both	1137573	1144749	196495	Nvec_vc1.1_XM_001641767.3
NVE8120	scaffold_2	both	1431406	1443669	79707	Nvec_vc1.1_XM_032367399.2
NVE8121	scaffold_2	both	1443940	1445488	No data	Nvec_NVE8121
NVE8130	scaffold_2	both	1498035	1498909	177264	Nvec_vc1.1_XM_032383906.2
NVE8149	scaffold_2	both	1697166	1700720	79767	Nvec_vc1.1_XM_032367360.2
NVE8191	scaffold_2	both	2127878	2133147	237955	Nvec_vc1.1_XM_048733363.1
NVE8193	scaffold_2	both	2143923	2144721	177334	Nvec_NVE8193
NVE8205	scaffold_2	both	2304959	2319865	71064	Nvec_vc1.1_XM_001641817.3
NVE8239	scaffold_2	both	2573629	2629993	30056	Nvec_vc1.1_XM_048733819.1
NVE8259	scaffold_2	both	2793354	2812842	60019	Nvec_vc1.1_XM_048733351.1
NVE12832	scaffold_3	both	153616	157782	No data	Nvec_vc1.1_XM_032367072.2
NVE12845	scaffold_3	both	286651	292135	80696	Nvec_vc1.1_XM_048721183.1
NVE12924	scaffold_3	both	1159062	1169874	196786	Nvec_vc1.1_XM_032366877.2
NVE12944	scaffold_3	both	1529244	1535563	196813	Nvec_vc1.1_XM_001641531.3
NVE12964	scaffold_3	both	1766362	1768189	80425	Nvec_vc1.1_XM_032366964.2
NVE12969	scaffold_3	both	1818218	1834156	238091	Nvec_v1g196846
NVE12969	scaffold_3	both	1818218	1834156	238091	Nvec_vc1.1_XM_001641543.3
NVE12981	scaffold_3	both	1922550	1933378	158359	Nvec_vc1.1_XM_032366934.2
NVE13020	scaffold_3	both	2509677	2517580	196900	Nvec_vc1.1_XM_032366892.2
NVE13027	scaffold_3	both	2577577	2590729	238127	Nvec_vc1.1_XM_032366848.2
NVE16297	scaffold_4	both	171587	175106	39805	Nvec_vc1.1_XM_032366627.2
NVE16297	scaffold_4	both	171587	175106	39805	Nvec_vc1.1_XM_032366627.2
NVE16323	scaffold_4	both	454545	463383	81452	Nvec_vc1.1_XM_032366646.2
NVE16323	scaffold_4	both	454545	463383	81452	Nvec_vc1.1_XM_032366646.2
NVE16326	scaffold_4	both	510898	529250	238163	Nvec_vc1.1_XM_048729395.1
NVE16336	scaffold_4	both	594458	598644	238168	Nvec_vc1.1_XM_001641142.3
NVE16361	scaffold_4	both	882341	907159	81157	Nvec_vc1.1_XM_048728628.1
NVE16373	scaffold_4	both	1070407	1071917	81249	Nvec_vc1.1_XM_032366733.2
NVE16373	scaffold_4	both	1070407	1071917	81249	Nvec_vc1.1_XM_032366733.2
NVE16448	scaffold_4	both	1687004	1693582	81540	Nvec_vc1.1_XM_032366696.2
NVE16464	scaffold_4	both	1865027	1883335	81453	Nvec_vc1.1_XM_001641325.3
NVE16464	scaffold_4	both	1865027	1883335	81453	Nvec_vc1.1_XM_001641325.3
NVE16498	scaffold_4	both	2282190	2308597	81752	Nvec_vc1.1_XM_048720712.1
NVE16498	scaffold_4	both	2282190	2308597	81752	Nvec_vc1.1_XM_048720712.1
NVE16498	scaffold_4	both	2282190	2308597	81752	Nvec_vc1.1_XM_048720712.1
NVE16502	scaffold_4	both	2369761	2371355	238273	Nvec_vc1.1_XM_001641219.2
NVE16503	scaffold_4	both	2380288	2382577	238274	Nvec_v1g238274
NVE16508	scaffold_4	both	2468097	2469277	197163	Nvec_vc1.1_XM_001641339.3
NVE18897	scaffold_5	both	273557	280328	238308	Nvec_vc1.1_XM_032366452.2
NVE18912	scaffold_5	both	475494	478864	81854	Nvec_vc1.1_XM_032366260.2
NVE18951	scaffold_5	both	824780	829501	238341	Nvec_vc1.1_XM_032366344.2
NVE18953	scaffold_5	both	837658	841231	No data	Nvec_vc1.1_XM_032366532.2
NVE18954	scaffold_5	both	841880	849611	39131	Nvec_vc1.1_XM_032366462.2
NVE18955	scaffold_5	both	850220	852101	81941	Nvec_vc1.1_XM_048723911.1
NVE18974	scaffold_5	both	998321	1000875	No data	Nvec_NVE18974
NVE19037	scaffold_5	both	1636332	1638800	238391	Nvec_vc1.1_XM_032366282.2
NVE19040	scaffold_5	both	1644333	1646630	238392	Nvec_vc1.1_XM_001641062.3
NVE19042	scaffold_5	both	1661719	1675820	158857	Nvec_vc1.1_XM_001641064.3
NVE19087	scaffold_5	both	2074203	2075611	158913	Nvec_vc1.1_XM_001640965.3
NVE19140	scaffold_5	both	2554758	2563493	82156	Nvec_vc1.1_XM_001640987.3
NVE19148	scaffold_5	both	2642489	2645547	158998	Nvec_vc1.1_XM_001641113.3
NVE20900	scaffold_6	both	163336	171280	197495	Nvec_vc1.1_XM_032366203.2
NVE20904	scaffold_6	both	212063	228228	197501	Nvec_vc1.1_XM_032366056.2
NVE20918	scaffold_6	both	380196	381190	No data	Nvec_NVE20918
NVE20925	scaffold_6	both	450596	459057	197530	Nvec_vc1.1_XM_001640793.3
NVE20928	scaffold_6	both	474388	490236	82501	Nvec_vc1.1_XM_048729457.1
NVE20931	scaffold_6	both	491287	496515	30728	Nvec_vc1.1_XM_032366026.2
NVE20936	scaffold_6	both	563610	565518	197545	Nvec_vc1.1_XM_001640797.3
NVE20937	scaffold_6	both	565659	568762	238488	Nvec_vc1.1_XM_032366118.2
NVE20941	scaffold_6	both	594049	600693	159041	Nvec_vc1.1_XM_001640693.3
NVE20954	scaffold_6	both	731064	732828	238501	Nvec_vc1.1_XM_001640805.3
NVE20958	scaffold_6	both	784589	786854	82617	Nvec_vc1.1_XM_032366066.2
NVE20960	scaffold_6	both	843079	853549	82580	Nvec_vc1.1_XM_032366123.2
NVE21062	scaffold_6	both	1926066	1958499	82572	Nvec_vc1.1_XM_048729031.1
NVE21071	scaffold_6	both	2032797	2043065	178461	Nvec_vc1.1_XM_001640841.3
NVE21075	scaffold_6	both	2125384	2146222	82509	Nvec_vc1.1_XM_048730632.1
NVE22380	scaffold_7	both	203422	206120	238609	Nvec_vc1.1_XM_001640577.3
NVE22442	scaffold_7	both	867309	869231	83464	Nvec_vc1.1_XM_032365772.2
NVE22486	scaffold_7	both	1434859	1439332	No data	Nvec_vc1.1_XM_048730054.1
NVE23917	scaffold_8	both	113475	114715	238724	Nvec_vc1.1_XM_032365554.2
NVE23992	scaffold_8	both	895922	905121	159544	Nvec_vc1.1_XM_032365555.2
NVE24001	scaffold_8	both	989952	993386	238776	Nvec_vc1.1_XM_048719996.1
NVE24039	scaffold_8	both	1262863	1273856	198106	Nvec_vc1.1_XM_048720392.1
NVE24065	scaffold_8	both	1501657	1506025	198136	Nvec_v1g198136
NVE24066	scaffold_8	both	1506696	1557570	73152	Nvec_vc1.1_XM_048719352.1
NVE24066	scaffold_8	both	1506696	1557570	73152	Nvec_vc1.1_XM_048719352.1
NVE24066	scaffold_8	both	1506696	1557570	73152	Nvec_vc1.1_XM_048719352.1
NVE24111	scaffold_8	both	2040690	2042189	238817	Nvec_vc1.1_XM_032365581.2
NVE25192	scaffold_9	both	52818	57005	198219	Nvec_vc1.1_XM_048723899.1
NVE25204	scaffold_9	both	169816	172932	84119	Nvec_vc1.1_XM_032365468.2
NVE25211	scaffold_9	both	240826	243559	No data	Nvec_vc1.1_XM_048730750.1
NVE25216	scaffold_9	both	294026	298736	84394	Nvec_vc1.1_XM_048721534.1
NVE25263	scaffold_9	both	865890	869340	84204	Nvec_vc1.1_XM_001640126.3
NVE25277	scaffold_9	both	1003970	1009962	84193	Nvec_vc1.1_XM_048731923.1
NVE25276	scaffold_9	both	998574	1003372	84143	Nvec_vc1.1_XM_048731926.1
NVE25278	scaffold_9	both	1012128	1017522	238885	Nvec_vc1.1_XM_001640213.3
NVE25279	scaffold_9	both	1018633	1023677	238886	Nvec_vc1.1_XM_032365441.2
NVE25283	scaffold_9	both	1061184	1067012	84172	Nvec_vc1.1_XM_001640217.3
NVE25285	scaffold_9	both	1083979	1087932	238889	Nvec_vc1.1_XM_001640218.3
NVE25286	scaffold_9	both	1090683	1095577	84066	Nvec_vc1.1_XM_032365297.2
NVE265	scaffold_10	both	88946	89480	No data	Nvec_NVE265
NVE290	scaffold_10	both	282250	291188	238935	Nvec_vc1.1_XM_032365109.2
NVE323	scaffold_10	both	738443	777427	84801	Nvec_vc1.1_XM_048719892.1
NVE358	scaffold_10	both	1222007	1257025	159822	Nvec_vc1.1_XM_032365106.2
NVE378	scaffold_10	both	1498040	1503768	198552	Nvec_vc1.1_XM_032365143.2
NVE1242	scaffold_11	both	445328	452426	179171	Nvec_vc1.1_XM_001639787.3
NVE1276	scaffold_11	both	862695	872223	No data	Nvec_vc1.1_XM_032365078.2
NVE1283	scaffold_11	both	929615	934944	239048	Nvec_vc1.1_XM_032364979.2
NVE1307	scaffold_11	both	1184284	1187878	179227	Nvec_vc1.1_XM_001639888.3
NVE1324	scaffold_11	both	1358462	1368290	67043	Nvec_vc1.1_XM_032364887.2
NVE1335	scaffold_11	both	1493562	1516899	85543	Nvec_vc1.1_XM_001639831.3
NVE2085	scaffold_12	both	384478	387276	239120	Nvec_v1g239120
NVE2087	scaffold_12	both	392477	402112	86153	Nvec_vc1.1_XM_032364641.2
NVE2087	scaffold_12	both	392477	402112	86153	Nvec_vc1.1_XM_032364641.2
NVE2093	scaffold_12	both	440773	445628	160127	Nvec_vc1.1_XM_032364759.2
NVE2102	scaffold_12	both	537201	538546	239130	Nvec_vc1.1_XM_001639701.3
NVE2109	scaffold_12	both	591252	596760	239133	Nvec_vc1.1_XM_001639704.3
NVE2140	scaffold_12	both	961859	963107	228271	Nvec_vc1.1_XM_032364814.2
NVE2179	scaffold_12	both	1286781	1297900	198924	Nvec_vc1.1_XM_048728676.1
NVE2194	scaffold_12	both	1379331	1389600	160201	Nvec_vc1.1_XM_048728797.1
NVE2204	scaffold_12	both	1462461	1464609	239184	Nvec_vc1.1_XM_001639659.3
NVE2212	scaffold_12	both	1511067	1518120	239187	Nvec_vc1.1_XM_001639750.3
NVE2232	scaffold_12	both	1709674	1712383	239195	Nvec_vc1.1_XM_032364771.2
NVE2242	scaffold_12	both	1760039	1763067	234171	Nvec_vc1.1_XM_001639764.3
NVE2913	scaffold_13	both	143496	145060	86403	Nvec_vc1.1_XM_032364562.2
NVE2917	scaffold_13	both	158428	164342	No data	Nvec_vc1.1_XM_032364570.2
NVE2950	scaffold_13	both	516740	517940	239246	Nvec_v1g239246
NVE2952	scaffold_13	both	568277	569435	239249	Nvec_vc1.1_XM_048726375.1
NVE2985	scaffold_13	both	924659	925614	239271	Nvec_v1g239271
NVE3007	scaffold_13	both	1083341	1088038	239286	Nvec_vc1.1_XM_032364430.2
NVE3052	scaffold_13	both	1429633	1454365	38294	Nvec_vc1.1_XM_048726325.1
NVE3052	scaffold_13	both	1429633	1454365	38294	Nvec_vc1.1_XM_048726325.1
NVE3052	scaffold_13	both	1429633	1454365	38294	Nvec_vc1.1_XM_048726350.1
NVE3072	scaffold_13	both	1585828	1587540	199202	Nvec_v1g199202
NVE3791	scaffold_14	both	265227	270439	239358	Nvec_vc1.1_XM_048720967.1
NVE3792	scaffold_14	both	271785	278909	86743	Nvec_vc1.1_XM_032364375.2
NVE3793	scaffold_14	both	280066	287869	86975	Nvec_vc1.1_XM_032364376.2
NVE3813	scaffold_14	both	454863	456604	199281	Nvec_vc1.1_XM_001639281.3
NVE3815	scaffold_14	both	462328	463892	86806	Nvec_vc1.1_XM_032364331.2
NVE3844	scaffold_14	both	759488	769817	232014	Nvec_vc1.1_XM_001639370.3
NVE3905	scaffold_14	both	1534662	1546090	86704	Nvec_vc1.1_XM_001639397.3
NVE3915	scaffold_14	both	1633381	1637627	No data	Nvec_vc1.1_XM_032364394.2
NVE3921	scaffold_14	both	1674011	1676325	160652	Nvec_vc1.1_XM_032364345.2
NVE4682	scaffold_15	both	746902	748322	160716	Nvec_vc1.1_XM_032364250.2
NVE4689	scaffold_15	both	820901	825242	199475	Nvec_vc1.1_XM_001639229.3
NVE4690	scaffold_15	both	825783	834777	199476	Nvec_vc1.1_XM_032364206.2
NVE4699	scaffold_15	both	1020412	1022956	199494	Nvec_vc1.1_XM_048731823.1
NVE5377	scaffold_16	both	54766	62659	87496	Nvec_vc1.1_XM_032363965.2
NVE5377	scaffold_16	both	54766	62659	87496	Nvec_vc1.1_XM_032363965.2
NVE5442	scaffold_16	both	698410	713309	160849	Nvec_vc1.1_XM_032363989.2
NVE5471	scaffold_16	both	1066449	1071056	160868	Nvec_vc1.1_XM_032363992.2
NVE5472	scaffold_16	both	1081289	1085146	No data	Nvec_NVE5472
NVE5486	scaffold_16	both	1193289	1211443	87399	Nvec_vc1.1_XM_032364017.2
NVE5492	scaffold_16	both	1286491	1300330	160889	Nvec_vc1.1_XM_032364068.2
NVE5496	scaffold_16	both	1334987	1346950	87664	Nvec_vc1.1_XM_048733757.1
NVE5525	scaffold_16	both	1665526	1672054	239583	Nvec_vc1.1_XM_001639153.3
NVE6127	scaffold_17	both	220995	237629	88231	Nvec_vc1.1_XM_032363951.2
NVE6127	scaffold_17	both	220995	237629	88231	Nvec_vc1.1_XM_032363951.2
NVE6136	scaffold_17	both	309429	322784	232052	Nvec_vc1.1_XM_032363789.2
NVE6159	scaffold_17	both	486470	498728	88142	Nvec_vc1.1_XM_048726967.1
NVE6159	scaffold_17	both	486470	498728	88142	Nvec_vc1.1_XM_048726967.1
NVE6166	scaffold_17	both	580017	586485	36376	Nvec_vc1.1_XM_001638963.3
NVE6167	scaffold_17	both	586846	596120	87844	Nvec_NVE6167
NVE6187	scaffold_17	both	814676	816110	88003	Nvec_vc1.1_XM_048731297.1
NVE6228	scaffold_17	both	1211120	1214701	239647	Nvec_vc1.1_XM_048728413.1
NVE6845	scaffold_18	both	176630	180689	199891	Nvec_vc1.1_XM_001638829.3
NVE6845	scaffold_18	both	176630	180689	199891	Nvec_vc1.1_XM_001638829.3
NVE6862	scaffold_18	both	373960	381480	239675	Nvec_vc1.1_XM_032363709.2
NVE6917	scaffold_18	both	1116160	1118794	239703	Nvec_vc1.1_XM_048730048.1
NVE6921	scaffold_18	both	1137671	1141359	239707	Nvec_vc1.1_XM_048729735.1
NVE6925	scaffold_18	both	1169200	1175932	239709	Nvec_vc1.1_XM_001638806.3
NVE6935	scaffold_18	both	1273579	1281740	No data	Nvec_NVE6935
NVE6946	scaffold_18	both	1402245	1408318	64340	Nvec_vc1.1_XM_001638869.3
NVE7486	scaffold_19	both	616127	626451	239738	Nvec_vc1.1_XM_032363594.2
NVE7518	scaffold_19	both	985544	993878	88931	Nvec_vc1.1_XM_032363598.2
NVE7525	scaffold_19	both	1057480	1071528	200110	Nvec_vc1.1_XM_032363583.2
NVE7531	scaffold_19	both	1261946	1274428	200128	Nvec_vc1.1_XM_032363610.2
NVE7532	scaffold_19	both	1276725	1282528	88765	Nvec_vc1.1_XM_048721412.1
NVE7549	scaffold_19	both	1452894	1458422	68118	Nvec_v1g68118
NVE7549	scaffold_19	both	1452894	1458422	68118	Nvec_vc1.1_XM_001638751.3
NVE8280	scaffold_20	both	207481	212105	161273	Nvec_vc1.1_XM_001638536.3
NVE8298	scaffold_20	both	395987	397624	161291	Nvec_vc1.1_XM_001638540.3
NVE8332	scaffold_20	both	713802	718895	88970	Nvec_vc1.1_XM_032363337.2
NVE8350	scaffold_20	both	899034	912322	161332	Nvec_vc1.1_XM_001638625.3
NVE8351	scaffold_20	both	913043	921327	200262	Nvec_vc1.1_XM_032363379.2
NVE8355	scaffold_20	both	957293	969111	161336	Nvec_vc1.1_XM_032363422.2
NVE8359	scaffold_20	both	1000942	1011000	89176	Nvec_vc1.1_XM_001638629.3
NVE8359	scaffold_20	both	1000942	1011000	89176	Nvec_vc1.1_XM_001638629.3
NVE8818	scaffold_21	both	87706	95029	200323	Nvec_vc1.1_XM_032363240.2
NVE8846	scaffold_21	both	301757	304487	No data	Nvec_NVE8846
NVE8928	scaffold_21	both	1348915	1359091	No data	Nvec_vc1.1_XM_048734409.1
NVE8938	scaffold_21	both	1515851	1534183	200462	Nvec_vc1.1_XM_001638452.3
NVE8948	scaffold_21	both	1590621	1591372	239918	Nvec_vc1.1_XM_001638458.3
NVE9394	scaffold_22	both	99057	103895	239921	Nvec_vc1.1_XM_032363168.2
NVE9416	scaffold_22	both	275156	278480	239933	Nvec_vc1.1_XM_001638276.3
NVE9445	scaffold_22	both	562082	569216	89606	Nvec_vc1.1_XM_048734065.1
NVE9457	scaffold_22	both	759528	774916	200560	Nvec_vc1.1_XM_048734059.1
NVE9457	scaffold_22	both	759528	774916	200560	Nvec_vc1.1_XM_048734059.1
NVE9459	scaffold_22	both	778237	782956	239955	Nvec_vc1.1_XM_001638364.3
NVE9474	scaffold_22	both	922596	924839	200577	Nvec_vc1.1_XM_001638372.3
NVE9475	scaffold_22	both	925070	927104	67120	Nvec_vc1.1_XM_001638296.3
NVE9486	scaffold_22	both	1065056	1100629	89864	Nvec_vc1.1_XM_048734284.1
NVE9490	scaffold_22	both	1148926	1157015	34209	Nvec_vc1.1_XM_032363102.2
NVE9490	scaffold_22	both	1148926	1157015	34209	Nvec_vc1.1_XM_001638302.3
NVE9893	scaffold_23	both	241032	258428	200651	Nvec_vc1.1_XM_032362875.2
NVE9893	scaffold_23	both	241032	258428	200651	Nvec_vc1.1_XM_001638150.3
NVE9893	scaffold_23	both	241032	258428	200651	Nvec_vc1.1_XM_032362875.2
NVE9906	scaffold_23	both	395325	402003	200670	Nvec_vc1.1_XM_032362947.2
NVE9911	scaffold_23	both	441783	449393	31622	Nvec_vc1.1_XM_032362942.2
NVE9962	scaffold_23	both	1230713	1251962	90306	Nvec_vc1.1_XM_048724116.1
NVE9962	scaffold_23	both	1230713	1251962	90306	Nvec_vc1.1_XM_048724116.1
NVE9969	scaffold_23	both	1328163	1335986	161675	Nvec_vc1.1_XM_032362956.2
NVE9976	scaffold_23	both	1380247	1382609	No data	Nvec_vc1.1_XM_032363026.2
NVE10348	scaffold_24	both	450133	466631	30401	Nvec_vc1.1_XM_048732223.1
NVE10385	scaffold_24	both	786280	802126	90440	Nvec_vc1.1_XM_032362681.2
NVE10385	scaffold_24	both	786280	802126	90440	Nvec_vc1.1_XM_032362681.2
NVE10386	scaffold_24	both	802891	809536	No data	Nvec_vc1.1_XM_032362682.2
NVE10407	scaffold_24	both	1006417	1009871	181003	Nvec_vc1.1_XM_001638067.3
NVE10435	scaffold_24	both	1407713	1421107	200922	Nvec_vc1.1_XM_032362733.2
NVE10885	scaffold_25	both	1283370	1288470	90849	Nvec_vc1.1_XM_048720558.1
NVE10893	scaffold_25	both	1402047	1422088	90917	Nvec_vc1.1_XM_032362505.2
NVE10899	scaffold_25	both	1464327	1474295	240187	Nvec_vc1.1_XM_048721227.1
NVE11234	scaffold_26	both	156116	164245	161947	Nvec_vc1.1_XM_001637798.3
NVE11278	scaffold_26	both	583211	590999	234384	Nvec_vc1.1_XM_032362448.2
NVE11309	scaffold_26	both	946685	948048	201172	Nvec_vc1.1_XM_048720559.1
NVE11310	scaffold_26	both	948625	950829	201172	Nvec_vc1.1_XM_048720559.1
NVE11317	scaffold_26	both	1005106	1011354	201179	Nvec_vc1.1_XM_032362345.2
NVE11326	scaffold_26	both	1107280	1112931	91173	Nvec_vc1.1_XM_048724003.1
NVE11332	scaffold_26	both	1148061	1153109	90986	Nvec_vc1.1_XM_032362459.2
NVE11333	scaffold_26	both	1153440	1163604	162041	Nvec_vc1.1_XM_001637841.3
NVE11350	scaffold_26	both	1320467	1329766	91061	Nvec_vc1.1_XM_048723655.1
NVE11374	scaffold_26	both	1554619	1561887	25835	Nvec_vc1.1_XM_032362450.2
NVE11709	scaffold_27	both	158878	162915	No data	Nvec_vc1.1_XM_032362234.2
NVE11736	scaffold_27	both	723683	729351	91371	Nvec_vc1.1_XM_001637747.3
NVE11737	scaffold_27	both	732073	740071	91696	Nvec_vc1.1_XM_048728298.1
NVE11748	scaffold_27	both	872394	883467	91324	Nvec_vc1.1_XM_032362240.2
NVE11756	scaffold_27	both	959302	960397	201322	Nvec_vc1.1_XM_048723380.1
NVE11781	scaffold_27	both	1189576	1192628	91543	Nvec_vc1.1_XM_001637706.3
NVE11808	scaffold_27	both	1428999	1440443	201371	Nvec_vc1.1_XM_032362262.2
